TaskID,TaskName,Type,Importance,Duration,DayOfWeek,StartTime,EndTime,UserID,PreferredTime
eo8aCjdeyD6xWDDEuj3A,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
1533,Learn English,Education,Important,60,Friday,15:15,16:15,user1,Afternoon
2270,Complete a coding challenge,Education,Important,60,Monday,11:15,12:15,user1,Morning
1257,Email Responses,Personal,Very Important,69,Monday,14:00,15:09,user1,Afternoon
2421,Solve math problems,Education,Very Important,30,Wednesday,20:15,20:45,user1,Evening
401,Volunteer at a shelter,Personal,Important,120,Sunday,10:00,12:00,user1,Morning
2877,Read a book,Education,Very Important,45,Monday,15:45,16:30,user1,Afternoon
874,Check calendar,Work,Normal,10,Friday,8:15,8:25,user1,Morning
2198,Product demo with client,Work,Important,45,Tuesday,12:45,13:30,user1,Afternoon
83,Yoga,Personal,Important,112,Saturday,21:00,22:52,user1,Evening
2720,Read research paper,Education,Important,60,Thursday,11:30,12:30,user1,Morning
f2d4LDPCwTyMG8KByu59,drink water,Personal,Normal,2,Thursday,23:08,23:10,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
517,Read a book,Personal,Normal,60,Monday,22:00,23:00,user1,Evening
1604,Virtual networking event,Work,Normal,90,Wednesday,19:00,20:30,user1,Evening
2031,Make a scrapbook,Personal,Normal,60,Tuesday,15:45,16:45,user1,Afternoon
2052,Play games,Personal,Less Important,60,Tuesday,19:30,20:30,user1,Evening
1215,Watch a movie,Personal,Less Important,120,Monday,21:00,23:00,user1,Evening
3020,Explore new tools,Education,Important,60,Saturday,14:15,15:15,user1,Afternoon
1632,Review monthly budget,Personal,Important,45,Wednesday,19:30,20:15,user1,Evening
632,Check email,Work,Normal,15,Thursday,8:00,9:15,user1,Morning
fEz2zNGGKc5v4ldgoHFP,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
1780,Go for a bike ride,Personal,Less Important,30,Thursday,17:00,17:30,user1,Afternoon
358,Yoga,Work,Very Important,46,Tuesday,19:00,19:46,user1,Evening
937,Prepare lecture,Work,Important,90,Tuesday,13:45,15:15,user1,Afternoon
fKrH1CXhh51ySFcB2RTA,relax audio book,Personal,Normal,50,Thursday,18:15,19:05,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
844,Go jogging,Personal,Normal,30,Wednesday,6:30,7:00,user1,Morning
702,Attend a seminar on technology trends,Education,Very Important,120,Monday,14:00,16:00,user1,Afternoon
443,Visit the library,Education,Normal,60,Sunday,14:30,15:30,user1,Afternoon
2235,Attend webinar,Education,Important,45,Saturday,11:30,12:15,user1,Morning
57,Email Responses,Personal,Very Important,69,Monday,14:00,15:09,user1,Afternoon
1272,Yoga,Work,Important,16,Tuesday,20:00,20:16,user1,Evening
2412,Summarize a chapter,Education,Very Important,60,Saturday,17:30,18:30,user1,Afternoon
2707,Test new software features,Work,Very Important,60,Thursday,10:30,11:30,user1,Morning
144,Complete a crossword puzzle,Personal,Normal,30,Monday,21:00,21:30,user1,Evening
1762,Take a break,Personal,Less Important,10,Wednesday,9:45,9:55,user1,Morning
fUCbCl5Sk80y6JyeDWlH,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
2677,Attend webinar,Education,Important,60,Friday,11:30,12:30,user1,Morning
63,Yoga,Personal,Important,22,Sunday,13:00,13:22,user1,Afternoon
2256,Take online quiz,Education,Very Important,45,Sunday,12:45,13:30,user1,Afternoon
2370,Project sync-up,Work,Important,60,Monday,10:45,11:45,user1,Morning
2019,Learn Python,Education,Important,30,Saturday,11:30,12:00,user1,Morning
1700,Drink coffee,Personal,Normal,15,Tuesday,7:30,7:45,user1,Morning
2669,Drop off donation,Personal,Very Important,45,Tuesday,10:15,11:00,user1,Morning
fd0vXVIOxIY4yGUJ6wgR,attend seminar,Education,Very Important,120,Thursday,9:00,11:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
281,Watch TV series,Personal,Normal,60,Friday,21:00,22:00,user1,Evening
2601,Code review session,Work,Very Important,30,Friday,11:00,11:30,user1,Morning
1706,Meet friends,Personal,Normal,90,Wednesday,17:00,18:30,user1,Afternoon
294,Have a meeting,Work,Very Important,60,Thursday,9:00,10:00,user1,Morning
1209,Jogging,Personal,Less Important,30,Tuesday,7:30,8:00,user1,Morning
497,Pack lunch,Personal,Normal,15,Thursday,7:30,7:45,user1,Morning
1594,Reading,Work,Important,103,Wednesday,0:00,1:43,user1,Evening
145,Join a webinar on AI,Education,Very Important,120,Tuesday,10:00,12:00,user1,Morning
3186,Test new software features,Work,Very Important,45,Sunday,13:15,14:00,user1,Afternoon
2595,Learn Python,Education,Important,60,Tuesday,9:00,10:00,user1,Morning
193,Reply to personal messages,Personal,Normal,15,Wednesday,19:30,19:45,user1,Evening
1103,Read the news,Personal,Normal,20,Wednesday,8:15,8:35,user1,Morning
ftSdgYXR10GyVHzqUZKy,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
2424,Pick up package,Personal,Very Important,45,Thursday,11:15,12:00,user1,Morning
1141,Play outdoor sports,Personal,Normal,90,Sunday,16:00,17:30,user1,Afternoon
1183,Write a letter,Personal,Less Important,30,Sunday,18:30,19:00,user1,Evening
64,Coding Session,Personal,Very Important,89,Monday,7:00,8:29,user1,Morning
1443,Practice yoga,Personal,Normal,30,Saturday,6:00,6:30,user1,Morning
2833,Read a book,Education,Very Important,60,Sunday,12:00,13:00,user1,Afternoon
1671,Water the plants,Personal,Normal,10,Saturday,7:30,7:40,user1,Morning
848,Handle paperwork,Work,Normal,30,Friday,13:15,13:45,user1,Afternoon
1383,Plan a weekend trip,Personal,Normal,30,Tuesday,20:30,21:00,user1,Evening
2824,Attend webinar,Education,Important,45,Tuesday,14:45,15:30,user1,Afternoon
1181,Watch TV series,Personal,Normal,60,Friday,21:00,22:00,user1,Evening
795,Do some light stretching,Personal,Normal,10,Thursday,6:30,6:40,user1,Morning
3178,Cross-department alignment,Work,Important,60,Thursday,12:30,13:30,user1,Afternoon
1681,Call family members,Personal,Normal,15,Tuesday,19:00,19:15,user1,Evening
3227,Cross-department alignment,Work,Important,30,Monday,11:45,12:15,user1,Morning
2899,Join online group chat,Personal,Less Important,60,Friday,21:30,22:30,user1,Evening
3028,Read research paper,Education,Important,60,Wednesday,16:00,17:00,user1,Afternoon
2883,Learn Python,Education,Important,45,Saturday,14:30,15:15,user1,Afternoon
1957,Take online quiz,Education,Very Important,30,Sunday,18:30,19:00,user1,Evening
690,Coding Session,Personal,Normal,16,Saturday,16:00,16:16,user1,Afternoon
1167,Take a nap,Personal,Less Important,20,Monday,13:00,13:20,user1,Afternoon
1061,Check work emails,Work,Normal,20,Monday,14:00,14:20,user1,Afternoon
1175,Meditate,Personal,Normal,15,Saturday,6:40,6:55,user1,Morning
1398,Make phone calls for work,Work,Normal,30,Thursday,9:00,9:30,user1,Morning
484,Have a cup of tea,Personal,Normal,15,Wednesday,7:00,7:15,user1,Morning
59,Coding Session,Personal,Normal,68,Wednesday,7:00,8:08,user1,Morning
331,Yoga practice,Personal,Normal,30,Wednesday,6:15,6:45,user1,Morning
2195,Play guitar,Personal,Normal,30,Sunday,17:15,17:45,user1,Afternoon
1919,Client discussion,Work,Important,60,Friday,14:45,15:45,user1,Afternoon
1836,Swimming,Personal,Normal,60,Monday,8:15,9:15,user1,Morning
1900,Product demo with client,Work,Important,45,Wednesday,11:30,12:15,user1,Morning
3225,Complete a coding challenge,Education,Important,60,Wednesday,18:15,19:15,user1,Evening
3187,Vacuum the floor,Personal,Normal,60,Thursday,16:15,17:15,user1,Afternoon
49,Cooking,Personal,Normal,60,Sunday,12:15,13:15,user1,Afternoon
gMxjwUbe4CkO6V995j1V,coding session,Personal,Normal,70,Wednesday,7:00,8:10,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
2894,Chat with neighbors,Personal,Less Important,30,Saturday,18:45,19:15,user1,Evening
gPWHx19dxNIgbFmmQQ8w,take morning walk,Personal,Normal,20,Thursday,7:00,7:20,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
1036,Update LinkedIn profile,Work,Important,45,Sunday,12:00,12:45,user1,Afternoon
985,Reading,Personal,Very Important,104,Monday,15:00,16:44,user1,Afternoon
2028,One-on-one with supervisor,Work,Important,45,Saturday,16:30,17:15,user1,Afternoon
561,Organize desk,Work,Normal,15,Tuesday,8:30,8:45,user1,Morning
1544,Read a book,Personal,Normal,60,Tuesday,20:15,21:15,user1,Evening
1525,Hang out with friends,Personal,Normal,120,Thursday,18:15,20:15,user1,Evening
1990,Vacuum the floor,Personal,Normal,45,Thursday,17:15,18:00,user1,Afternoon
1477,Pick up mail,Personal,Less Important,10,Monday,17:00,17:10,user1,Afternoon
3205,Renew ID card,Personal,Very Important,30,Monday,9:45,10:15,user1,Morning
2188,Play games,Personal,Less Important,30,Wednesday,19:45,20:15,user1,Evening
298,Take a coffee break,Personal,Normal,10,Monday,10:30,10:40,user1,Morning
3008,Mail documents,Personal,Very Important,60,Wednesday,15:30,16:30,user1,Afternoon
2606,Cycling,Personal,Normal,30,Tuesday,6:15,6:45,user1,Morning
2219,Clean the bathroom,Personal,Normal,30,Sunday,16:15,16:45,user1,Afternoon
441,Play board games with family,Personal,Normal,90,Friday,19:30,21:00,user1,Evening
1703,Read the news,Personal,Normal,20,Wednesday,8:15,8:35,user1,Morning
2048,Summarize a chapter,Education,Very Important,60,Monday,18:30,19:30,user1,Evening
2178,Drop off donation,Personal,Very Important,60,Sunday,13:30,14:30,user1,Afternoon
1080,Clean the bathroom,Personal,Normal,30,Tuesday,18:00,18:30,user1,Evening
1669,Read the news,Personal,Normal,20,Tuesday,7:00,7:20,user1,Morning
502,Check emails,Work,Normal,15,Wednesday,8:00,8:15,user1,Morning
1774,Check calendar,Work,Normal,10,Friday,8:15,8:25,user1,Morning
932,Check email,Work,Normal,15,Thursday,8:00,9:15,user1,Morning
334,Watch a movie,Personal,Less Important,120,Saturday,21:15,23:15,user1,Evening
2880,Watch a movie,Personal,Less Important,45,Tuesday,18:45,19:30,user1,Evening
1076,Take a quick break,Personal,Normal,10,Tuesday,15:00,15:10,user1,Afternoon
2921,Explore new tools,Education,Important,60,Tuesday,12:30,13:30,user1,Afternoon
1495,Pay bills,Personal,Important,30,Friday,18:00,18:30,user1,Evening
1747,Update personal profiles,Personal,Less Important,15,Thursday,13:00,13:15,user1,Afternoon
1413,Watch a movie,Personal,Normal,120,Thursday,20:00,22:00,user1,Evening
2960,Jogging,Personal,Normal,30,Friday,6:30,7:00,user1,Morning
41,Go to the supermarket,Personal,Normal,30,Saturday,16:15,16:45,user1,Afternoon
2145,Review lecture notes,Education,Very Important,30,Monday,17:45,18:15,user1,Afternoon
3220,Prepare budget report,Work,Very Important,30,Monday,11:00,11:30,user1,Morning
3286,Online course session,Education,Important,60,Thursday,19:45,20:45,user1,Evening
957,Email Responses,Personal,Very Important,69,Monday,14:00,15:09,user1,Afternoon
367,Yoga,Personal,Very Important,63,Thursday,10:00,11:03,user1,Morning
2920,Sketch a design,Personal,Normal,60,Saturday,16:00,17:00,user1,Afternoon
2016,Project sync-up,Work,Important,60,Friday,9:00,10:00,user1,Morning
1972,One-on-one with supervisor,Work,Important,45,Thursday,13:15,14:00,user1,Afternoon
1935,Grocery shopping,Personal,Very Important,30,Wednesday,11:45,12:15,user1,Morning
1552,Team brainstorming session,Work,Very Important,90,Tuesday,10:00,11:30,user1,Morning
432,Review monthly budget,Personal,Important,45,Wednesday,19:30,20:15,user1,Evening
1592,Grocery Shopping,Work,Very Important,41,Monday,14:00,14:41,user1,Afternoon
1640,Attend a coding hackathon,Education,Very Important,240,Thursday,14:00,18:00,user1,Afternoon
1491,Plan a trip,Personal,Important,90,Thursday,14:00,15:30,user1,Afternoon
3006,Evening gym workout,Personal,Normal,60,Monday,18:00,19:00,user1,Evening
3267,Join online group chat,Personal,Less Important,45,Tuesday,19:00,19:45,user1,Evening
873,Make smoothie,Personal,Less Important,10,Thursday,8:00,8:10,user1,Morning
2151,Paint a picture,Personal,Normal,30,Monday,18:00,18:30,user1,Evening
2843,Read a book,Education,Very Important,60,Friday,13:45,14:45,user1,Afternoon
hPSmpIkvy8azxEoUFhXY,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
2433,Take notes from an eBook,Education,Important,30,Thursday,12:00,12:30,user1,Afternoon
524,Sunbathe,Personal,Less Important,30,Wednesday,16:00,16:30,user1,Afternoon
1585,Reading,Personal,Very Important,104,Monday,15:00,16:44,user1,Afternoon
1083,Plan a weekend trip,Personal,Normal,30,Tuesday,20:30,21:00,user1,Evening
1157,Pack bag,Personal,Normal,10,Friday,7:00,7:10,user1,Morning
2418,Review lecture notes,Education,Very Important,60,Sunday,14:30,15:30,user1,Afternoon
3077,Write a blog post,Personal,Normal,45,Thursday,17:00,17:45,user1,Afternoon
1550,Learn programming,Education,Very Important,90,Monday,19:15,20:45,user1,Evening
2743,Water the plants,Personal,Normal,45,Saturday,8:30,9:15,user1,Morning
93,Coding Session,Personal,Very Important,108,Tuesday,7:00,8:48,user1,Morning
1996,Edit a short video,Personal,Normal,60,Wednesday,19:45,20:45,user1,Evening
3009,Water the plants,Personal,Normal,30,Sunday,9:45,10:15,user1,Morning
1612,Water the garden,Personal,Less Important,30,Thursday,8:00,8:30,user1,Morning
478,Check bank statements,Personal,Normal,15,Tuesday,16:30,16:45,user1,Afternoon
60,Reading,Personal,Less Important,24,Thursday,20:00,20:24,user1,Evening
1113,Watch a movie,Personal,Normal,120,Thursday,20:00,22:00,user1,Evening
2927,Renew ID card,Personal,Very Important,60,Wednesday,11:15,12:15,user1,Morning
3072,Strategy discussion,Work,Important,60,Saturday,10:00,11:00,user1,Morning
2576,Summarize a chapter,Education,Very Important,60,Friday,15:00,16:00,user1,Afternoon
1816,Dinner with friends,Personal,Less Important,45,Thursday,20:15,21:00,user1,Evening
2405,Drop off donation,Personal,Very Important,45,Thursday,11:30,12:15,user1,Morning
1899,Product demo with client,Work,Important,30,Friday,10:15,10:45,user1,Morning
29,Cooking,Personal,Normal,60,Monday,12:15,13:15,user1,Afternoon
2054,Practice coding,Education,Important,60,Wednesday,10:00,11:00,user1,Morning
265,Buy groceries,Personal,Normal,60,Saturday,10:00,11:00,user1,Morning
697,Grocery Shopping,Personal,Important,101,Saturday,9:00,10:41,user1,Morning
279,Call a friend,Personal,Normal,20,Wednesday,18:00,18:20,user1,Evening
2583,Design a presentation,Work,Very Important,60,Friday,11:15,12:15,user1,Morning
1910,Learn Python,Education,Important,45,Sunday,11:15,12:00,user1,Morning
1014,Weekend getaway planning,Personal,Normal,90,Saturday,15:00,16:30,user1,Afternoon
109,Clean out old files,Work,Normal,60,Monday,16:30,17:30,user1,Afternoon
2596,Learn Python,Education,Important,60,Monday,13:30,14:30,user1,Afternoon
2552,Write a blog post,Personal,Normal,30,Monday,15:15,15:45,user1,Afternoon
828,Cook dinner,Personal,Normal,60,Sunday,19:45,20:45,user1,Evening
336,Write a diary,Personal,Normal,30,Monday,22:45,23:15,user1,Evening
360,Reading,Personal,Less Important,24,Thursday,20:00,20:24,user1,Evening
2534,Take online quiz,Education,Very Important,45,Monday,13:00,13:45,user1,Afternoon
449,Brush teeth,Personal,Normal,5,Monday,7:00,7:05,user1,Morning
1084,Have a cup of tea,Personal,Normal,15,Wednesday,7:00,7:15,user1,Morning
750,Take a shower,Personal,Normal,20,Monday,7:05,7:25,user1,Morning
3217,Cross-department alignment,Work,Important,30,Saturday,15:00,15:30,user1,Afternoon
1192,Organize documents,Work,Normal,30,Friday,11:00,11:30,user1,Morning
2432,Listen to music,Personal,Less Important,30,Tuesday,20:15,20:45,user1,Evening
2900,Listen to music,Personal,Less Important,45,Saturday,21:15,22:00,user1,Evening
1589,Coding Session,Work,Important,15,Friday,18:00,18:15,user1,Evening
2713,Take notes from an eBook,Education,Important,30,Monday,11:15,11:45,user1,Morning
780,Clean the bathroom,Personal,Normal,30,Tuesday,18:00,18:30,user1,Evening
1856,Vacuum the floor,Personal,Normal,45,Friday,11:45,12:30,user1,Morning
183,Plan a weekend trip,Personal,Normal,30,Tuesday,20:30,21:00,user1,Evening
iE6LL8KJN1AVxN30rkXu,meeting,Work,Normal,100,Thursday,12:30,14:10,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Afternoon
1724,Sunbathe,Personal,Less Important,30,Wednesday,16:00,16:30,user1,Afternoon
708,Host a movie night,Personal,Normal,150,Sunday,20:00,22:30,user1,Evening
1871,Prepare budget report,Work,Very Important,60,Sunday,14:30,15:30,user1,Afternoon
607,Teamwork,Work,Very Important,120,Sunday,14:00,16:00,user1,Afternoon
iP6qEQoCDam9mEi9Hc3N,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
2308,One-on-one with supervisor,Work,Important,60,Thursday,16:30,17:30,user1,Afternoon
iRVxZT3XJTD8poERtBdF,exercise,Personal,Less Important,45,Thursday,6:45,7:30,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
2685,Explore new tools,Education,Important,30,Saturday,13:00,13:30,user1,Afternoon
iSPG4DMGZCYKDir9auR5,visit museum,Personal,Normal,120,Thursday,7:00,9:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
2030,Read comics,Personal,Less Important,45,Saturday,17:30,18:15,user1,Afternoon
988,Reading,Personal,Normal,81,Thursday,13:00,14:21,user1,Afternoon
iVbBpKB7FVzn03ZyeEFc,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
1099,Have breakfast,Personal,Normal,30,Tuesday,7:00,7:30,user1,Morning
ibiusvcXrM1uO5CUfEmO,play sport,Personal,Normal,60,Thursday,17:30,18:30,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Afternoon
3246,Sketch a design,Personal,Normal,30,Friday,18:00,18:30,user1,Evening
1896,Wash dishes,Personal,Normal,30,Tuesday,14:00,14:30,user1,Afternoon
534,Do crafts,Personal,Less Important,60,Sunday,16:30,17:30,user1,Afternoon
1611,Morning journaling,Personal,Normal,30,Wednesday,6:30,7:00,user1,Morning
2740,Code review session,Work,Very Important,30,Saturday,11:30,12:00,user1,Morning
2127,Write a summary of today's learnings,Education,Very Important,45,Tuesday,18:15,19:00,user1,Evening
2289,Complete a coding challenge,Education,Important,45,Monday,11:45,12:30,user1,Morning
2118,Edit a short video,Personal,Normal,30,Thursday,19:45,20:15,user1,Evening
2166,One-on-one with supervisor,Work,Important,60,Monday,11:45,12:45,user1,Morning
2247,Solve math problems,Education,Very Important,45,Friday,18:00,18:45,user1,Evening
465,Wash dishes,Personal,Normal,15,Monday,19:30,19:45,user1,Evening
1091,Organize the wardrobe,Personal,Normal,30,Wednesday,17:30,18:00,user1,Afternoon
879,Call a friend,Personal,Normal,20,Wednesday,18:00,18:20,user1,Evening
2004,Read a book,Education,Very Important,30,Wednesday,9:15,9:45,user1,Morning
ipD4OrRZw4mYxWVUledc,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
1233,Learn English,Education,Important,60,Friday,15:15,16:15,user1,Afternoon
55,Family dinner,Personal,Important,90,Friday,19:00,20:30,user1,Evening
2789,Solve math problems,Education,Very Important,60,Wednesday,20:00,21:00,user1,Evening
1416,Play games,Personal,Less Important,60,Monday,19:50,20:50,user1,Evening
477,Pick up kids from school,Personal,Normal,30,Wednesday,16:00,16:30,user1,Afternoon
2403,Solve math problems,Education,Very Important,45,Tuesday,15:15,16:00,user1,Afternoon
2208,Cycling,Personal,Normal,60,Wednesday,7:45,8:45,user1,Morning
2516,Watch a movie,Personal,Less Important,60,Thursday,21:15,22:15,user1,Evening
1728,Cook dinner,Personal,Normal,60,Sunday,19:45,20:45,user1,Evening
1275,Grocery Shopping,Work,Very Important,43,Friday,7:00,7:43,user1,Morning
602,Go to the supermarket,Personal,Normal,30,Tuesday,16:00,16:30,user1,Afternoon
