TaskID,TaskName,Type,Importance,Duration,DayOfWeek,StartTime,EndTime,UserID
fEz2zNGGKc5v4ldgoHFP,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
1780,Go for a bike ride,Personal,Less Important,30,Thursday,17:00,17:30,user1
358,Yoga,Work,Very Important,46,Tuesday,19:00,19:46,user1
937,Prepare lecture,Work,Important,90,Tuesday,13:45,15:15,user1
fKrH1CXhh51ySFcB2RTA,relax audio book,Personal,Normal,50,Thursday,18:15,19:05,AcggWN6cpMNmEhlgSKPVUc1Ylq32
844,Go jogging,Personal,Normal,30,Wednesday,6:30,7:00,user1
702,Attend a seminar on technology trends,Education,Very Important,120,Monday,14:00,16:00,user1
443,Visit the library,Education,Normal,60,Sunday,14:30,15:30,user1
2235,Attend webinar,Education,Important,45,Saturday,11:30,12:15,user1
57,Email Responses,Personal,Very Important,69,Monday,14:00,15:09,user1
1272,Yoga,Work,Important,16,Tuesday,20:00,20:16,user1
2412,Summarize a chapter,Education,More Important,60,Saturday,17:30,18:30,user1
2707,Test new software features,Work,More Important,60,Thursday,10:30,11:30,user1
144,Complete a crossword puzzle,Personal,Normal,30,Monday,21:00,21:30,user1
1762,Take a break,Personal,Less Important,10,Wednesday,9:45,9:55,user1
fUCbCl5Sk80y6JyeDWlH,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
2677,Attend webinar,Education,Important,60,Friday,11:30,12:30,user1
63,Yoga,Personal,Important,22,Sunday,13:00,13:22,user1
2256,Take online quiz,Education,More Important,45,Sunday,12:45,13:30,user1
2370,Project sync-up,Work,Important,60,Monday,10:45,11:45,user1
2019,Learn Python,Education,Important,30,Saturday,11:30,12:00,user1
1700,Drink coffee,Personal,Normal,15,Tuesday,7:30,7:45,user1
2669,Drop off donation,Personal,More Important,45,Tuesday,10:15,11:00,user1
fd0vXVIOxIY4yGUJ6wgR,attend seminar,Education,Very Important,120,Thursday,09:00,11:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
281,Watch TV series,Personal,Normal,60,Friday,21:00,22:00,user1
2601,Code review session,Work,More Important,30,Friday,11:00,11:30,user1
1706,Meet friends,Personal,Normal,90,Wednesday,17:00,18:30,user1
294,Have a meeting,Work,Very Important,60,Thursday,9:00,10:00,user1
1209,Jogging,Personal,Less Important,30,Tuesday,7:30,8:00,user1
497,Pack lunch,Personal,Normal,15,Thursday,7:30,7:45,user1
1594,Reading,Work,Important,103,Wednesday,0:00,1:43,user1
145,Join a webinar on AI,Education,Very Important,120,Tuesday,10:00,12:00,user1
3186,Test new software features,Work,More Important,45,Sunday,13:15,14:00,user1
2595,Learn Python,Education,Important,60,Tuesday,9:00,10:00,user1
193,Reply to personal messages,Personal,Normal,15,Wednesday,19:30,19:45,user1
1103,Read the news,Personal,Normal,20,Wednesday,8:15,8:35,user1
ftSdgYXR10GyVHzqUZKy,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
2424,Pick up package,Personal,More Important,45,Thursday,11:15,12:00,user1
1141,Play outdoor sports,Personal,Normal,90,Sunday,16:00,17:30,user1
1183,Write a letter,Personal,Less Important,30,Sunday,18:30,19:00,user1
64,Coding Session,Personal,Very Important,89,Monday,7:00,8:29,user1
1443,Practice yoga,Personal,Normal,30,Saturday,6:00,6:30,user1
2833,Read a book,Education,More Important,60,Sunday,12:00,13:00,user1
1671,Water the plants,Personal,Normal,10,Saturday,7:30,7:40,user1
848,Handle paperwork,Work,Normal,30,Friday,13:15,13:45,user1
1383,Plan a weekend trip,Personal,Normal,30,Tuesday,20:30,21:00,user1
2824,Attend webinar,Education,Important,45,Tuesday,14:45,15:30,user1
1181,Watch TV series,Personal,Normal,60,Friday,21:00,22:00,user1
795,Do some light stretching,Personal,Normal,10,Thursday,6:30,6:40,user1
3178,Cross-department alignment,Work,Important,60,Thursday,12:30,13:30,user1
1681,Call family members,Personal,Normal,15,Tuesday,19:00,19:15,user1
3227,Cross-department alignment,Work,Important,30,Monday,11:45,12:15,user1
2899,Join online group chat,Personal,Less Important,60,Friday,21:30,22:30,user1
3028,Read research paper,Education,Important,60,Wednesday,16:00,17:00,user1
2883,Learn Python,Education,Important,45,Saturday,14:30,15:15,user1
1957,Take online quiz,Education,More Important,30,Sunday,18:30,19:00,user1
690,Coding Session,Personal,Normal,16,Saturday,16:00,16:16,user1
1167,Take a nap,Personal,Less Important,20,Monday,13:00,13:20,user1
1061,Check work emails,Work,Normal,20,Monday,14:00,14:20,user1
1175,Meditate,Personal,Normal,15,Saturday,6:40,6:55,user1
1398,Make phone calls for work,Work,Normal,30,Thursday,9:00,9:30,user1
484,Have a cup of tea,Personal,Normal,15,Wednesday,7:00,7:15,user1
59,Coding Session,Personal,Normal,68,Wednesday,7:00,8:08,user1
331,Yoga practice,Personal,Normal,30,Wednesday,6:15,6:45,user1
2195,Play guitar,Personal,Normal,30,Sunday,17:15,17:45,user1
1919,Client discussion,Work,Important,60,Friday,14:45,15:45,user1
1836,Swimming,Personal,Normal,60,Monday,8:15,9:15,user1
1900,Product demo with client,Work,Important,45,Wednesday,11:30,12:15,user1
3225,Complete a coding challenge,Education,Important,60,Wednesday,18:15,19:15,user1
3187,Vacuum the floor,Personal,Normal,60,Thursday,16:15,17:15,user1
49,Cooking,Personal,Normal,60,Sunday,12:15,13:15,user1
gMxjwUbe4CkO6V995j1V,coding session,Personal,Normal,70,Wednesday,07:00,08:10,AcggWN6cpMNmEhlgSKPVUc1Ylq32
2894,Chat with neighbors,Personal,Less Important,30,Saturday,18:45,19:15,user1
gPWHx19dxNIgbFmmQQ8w,take morning walk,Personal,Normal,20,Thursday,07:00,07:20,AcggWN6cpMNmEhlgSKPVUc1Ylq32
1036,Update LinkedIn profile,Work,Important,45,Sunday,12:00,12:45,user1
985,Reading,Personal,Very Important,104,Monday,15:00,16:44,user1
2028,One-on-one with supervisor,Work,Important,45,Saturday,16:30,17:15,user1
561,Organize desk,Work,Normal,15,Tuesday,8:30,8:45,user1
1544,Read a book,Personal,Normal,60,Tuesday,20:15,21:15,user1
1525,Hang out with friends,Personal,Normal,120,Thursday,18:15,20:15,user1
1990,Vacuum the floor,Personal,Normal,45,Thursday,17:15,18:00,user1
1477,Pick up mail,Personal,Less Important,10,Monday,17:00,17:10,user1
3205,Renew ID card,Personal,More Important,30,Monday,9:45,10:15,user1
2188,Play games,Personal,Less Important,30,Wednesday,19:45,20:15,user1
298,Take a coffee break,Personal,Normal,10,Monday,10:30,10:40,user1
3008,Mail documents,Personal,More Important,60,Wednesday,15:30,16:30,user1
2606,Cycling,Personal,Normal,30,Tuesday,6:15,6:45,user1
2219,Clean the bathroom,Personal,Normal,30,Sunday,16:15,16:45,user1
441,Play board games with family,Personal,Normal,90,Friday,19:30,21:00,user1
1703,Read the news,Personal,Normal,20,Wednesday,8:15,8:35,user1
2048,Summarize a chapter,Education,More Important,60,Monday,18:30,19:30,user1
2178,Drop off donation,Personal,More Important,60,Sunday,13:30,14:30,user1
1080,Clean the bathroom,Personal,Normal,30,Tuesday,18:00,18:30,user1
1669,Read the news,Personal,Normal,20,Tuesday,7:00,7:20,user1
502,Check emails,Work,Normal,15,Wednesday,8:00,8:15,user1
1774,Check calendar,Work,Normal,10,Friday,8:15,8:25,user1
932,Check email,Work,Normal,15,Thursday,8:00,9:15,user1
334,Watch a movie,Personal,Less Important,120,Saturday,21:15,23:15,user1
2880,Watch a movie,Personal,Less Important,45,Tuesday,18:45,19:30,user1
1076,Take a quick break,Personal,Normal,10,Tuesday,15:00,15:10,user1
2921,Explore new tools,Education,Important,60,Tuesday,12:30,13:30,user1
1495,Pay bills,Personal,Important,30,Friday,18:00,18:30,user1
1747,Update personal profiles,Personal,Less Important,15,Thursday,13:00,13:15,user1
1413,Watch a movie,Personal,Normal,120,Thursday,20:00,22:00,user1
2960,Jogging,Personal,Normal,30,Friday,6:30,7:00,user1
41,Go to the supermarket,Personal,Normal,30,Saturday,16:15,16:45,user1
2145,Review lecture notes,Education,More Important,30,Monday,17:45,18:15,user1
3220,Prepare budget report,Work,More Important,30,Monday,11:00,11:30,user1
3286,Online course session,Education,Important,60,Thursday,19:45,20:45,user1
957,Email Responses,Personal,Very Important,69,Monday,14:00,15:09,user1
367,Yoga,Personal,Very Important,63,Thursday,10:00,11:03,user1
2920,Sketch a design,Personal,Normal,60,Saturday,16:00,17:00,user1
2016,Project sync-up,Work,Important,60,Friday,9:00,10:00,user1
1972,One-on-one with supervisor,Work,Important,45,Thursday,13:15,14:00,user1
1935,Grocery shopping,Personal,More Important,30,Wednesday,11:45,12:15,user1
1552,Team brainstorming session,Work,Very Important,90,Tuesday,10:00,11:30,user1
432,Review monthly budget,Personal,Important,45,Wednesday,19:30,20:15,user1
1592,Grocery Shopping,Work,Very Important,41,Monday,14:00,14:41,user1
1640,Attend a coding hackathon,Education,Very Important,240,Thursday,14:00,18:00,user1
1491,Plan a trip,Personal,Important,90,Thursday,14:00,15:30,user1
3006,Evening gym workout,Personal,Normal,60,Monday,18:00,19:00,user1
3267,Join online group chat,Personal,Less Important,45,Tuesday,19:00,19:45,user1
873,Make smoothie,Personal,Less Important,10,Thursday,8:00,8:10,user1
2151,Paint a picture,Personal,Normal,30,Monday,18:00,18:30,user1
2843,Read a book,Education,More Important,60,Friday,13:45,14:45,user1
hPSmpIkvy8azxEoUFhXY,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
2433,Take notes from an eBook,Education,Important,30,Thursday,12:00,12:30,user1
524,Sunbathe,Personal,Less Important,30,Wednesday,16:00,16:30,user1
1585,Reading,Personal,Very Important,104,Monday,15:00,16:44,user1
1083,Plan a weekend trip,Personal,Normal,30,Tuesday,20:30,21:00,user1
1157,Pack bag,Personal,Normal,10,Friday,7:00,7:10,user1
2418,Review lecture notes,Education,More Important,60,Sunday,14:30,15:30,user1
3077,Write a blog post,Personal,Normal,45,Thursday,17:00,17:45,user1
1550,Learn programming,Education,Very Important,90,Monday,19:15,20:45,user1
2743,Water the plants,Personal,Normal,45,Saturday,8:30,9:15,user1
93,Coding Session,Personal,Very Important,108,Tuesday,7:00,8:48,user1
1996,Edit a short video,Personal,Normal,60,Wednesday,19:45,20:45,user1
3009,Water the plants,Personal,Normal,30,Sunday,9:45,10:15,user1
1612,Water the garden,Personal,Less Important,30,Thursday,8:00,8:30,user1
478,Check bank statements,Personal,Normal,15,Tuesday,16:30,16:45,user1
60,Reading,Personal,Less Important,24,Thursday,20:00,20:24,user1
1113,Watch a movie,Personal,Normal,120,Thursday,20:00,22:00,user1
2927,Renew ID card,Personal,More Important,60,Wednesday,11:15,12:15,user1
3072,Strategy discussion,Work,Important,60,Saturday,10:00,11:00,user1
2576,Summarize a chapter,Education,More Important,60,Friday,15:00,16:00,user1
1816,Dinner with friends,Personal,Less Important,45,Thursday,20:15,21:00,user1
2405,Drop off donation,Personal,More Important,45,Thursday,11:30,12:15,user1
1899,Product demo with client,Work,Important,30,Friday,10:15,10:45,user1
29,Cooking,Personal,Normal,60,Monday,12:15,13:15,user1
2054,Practice coding,Education,Important,60,Wednesday,10:00,11:00,user1
265,Buy groceries,Personal,Normal,60,Saturday,10:00,11:00,user1
697,Grocery Shopping,Personal,Important,101,Saturday,9:00,10:41,user1
279,Call a friend,Personal,Normal,20,Wednesday,18:00,18:20,user1
2583,Design a presentation,Work,More Important,60,Friday,11:15,12:15,user1
1910,Learn Python,Education,Important,45,Sunday,11:15,12:00,user1
1014,Weekend getaway planning,Personal,Normal,90,Saturday,15:00,16:30,user1
109,Clean out old files,Work,Normal,60,Monday,16:30,17:30,user1
2596,Learn Python,Education,Important,60,Monday,13:30,14:30,user1
2552,Write a blog post,Personal,Normal,30,Monday,15:15,15:45,user1
828,Cook dinner,Personal,Normal,60,Sunday,19:45,20:45,user1
336,Write a diary,Personal,Normal,30,Monday,22:45,23:15,user1
360,Reading,Personal,Less Important,24,Thursday,20:00,20:24,user1
2534,Take online quiz,Education,More Important,45,Monday,13:00,13:45,user1
449,Brush teeth,Personal,Normal,5,Monday,7:00,7:05,user1
1084,Have a cup of tea,Personal,Normal,15,Wednesday,7:00,7:15,user1
750,Take a shower,Personal,Normal,20,Monday,7:05,7:25,user1
3217,Cross-department alignment,Work,Important,30,Saturday,15:00,15:30,user1
1192,Organize documents,Work,Normal,30,Friday,11:00,11:30,user1
2432,Listen to music,Personal,Less Important,30,Tuesday,20:15,20:45,user1
2900,Listen to music,Personal,Less Important,45,Saturday,21:15,22:00,user1
1589,Coding Session,Work,Important,15,Friday,18:00,18:15,user1
2713,Take notes from an eBook,Education,Important,30,Monday,11:15,11:45,user1
780,Clean the bathroom,Personal,Normal,30,Tuesday,18:00,18:30,user1
1856,Vacuum the floor,Personal,Normal,45,Friday,11:45,12:30,user1
183,Plan a weekend trip,Personal,Normal,30,Tuesday,20:30,21:00,user1
iE6LL8KJN1AVxN30rkXu,meeting,Work,Normal,100,Thursday,12:30,14:10,AcggWN6cpMNmEhlgSKPVUc1Ylq32
1724,Sunbathe,Personal,Less Important,30,Wednesday,16:00,16:30,user1
708,Host a movie night,Personal,Normal,150,Sunday,20:00,22:30,user1
1871,Prepare budget report,Work,More Important,60,Sunday,14:30,15:30,user1
607,Teamwork,Work,Very Important,120,Sunday,14:00,16:00,user1
iP6qEQoCDam9mEi9Hc3N,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
2308,One-on-one with supervisor,Work,Important,60,Thursday,16:30,17:30,user1
iRVxZT3XJTD8poERtBdF,exercise,Personal,Less Important,45,Thursday,06:45,07:30,AcggWN6cpMNmEhlgSKPVUc1Ylq32
2685,Explore new tools,Education,Important,30,Saturday,13:00,13:30,user1
iSPG4DMGZCYKDir9auR5,visit museum,Personal,Normal,120,Thursday,07:00,09:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
2030,Read comics,Personal,Less Important,45,Saturday,17:30,18:15,user1
988,Reading,Personal,Normal,81,Thursday,13:00,14:21,user1
iVbBpKB7FVzn03ZyeEFc,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
1099,Have breakfast,Personal,Normal,30,Tuesday,7:00,7:30,user1
ibiusvcXrM1uO5CUfEmO,play sport,Personal,Normal,60,Thursday,17:30,18:30,AcggWN6cpMNmEhlgSKPVUc1Ylq32
3246,Sketch a design,Personal,Normal,30,Friday,18:00,18:30,user1
1896,Wash dishes,Personal,Normal,30,Tuesday,14:00,14:30,user1
534,Do crafts,Personal,Less Important,60,Sunday,16:30,17:30,user1
1611,Morning journaling,Personal,Normal,30,Wednesday,6:30,7:00,user1
2740,Code review session,Work,More Important,30,Saturday,11:30,12:00,user1
2127,Write a summary of today's learnings,Education,More Important,45,Tuesday,18:15,19:00,user1
2289,Complete a coding challenge,Education,Important,45,Monday,11:45,12:30,user1
2118,Edit a short video,Personal,Normal,30,Thursday,19:45,20:15,user1
2166,One-on-one with supervisor,Work,Important,60,Monday,11:45,12:45,user1
2247,Solve math problems,Education,More Important,45,Friday,18:00,18:45,user1
465,Wash dishes,Personal,Normal,15,Monday,19:30,19:45,user1
1091,Organize the wardrobe,Personal,Normal,30,Wednesday,17:30,18:00,user1
879,Call a friend,Personal,Normal,20,Wednesday,18:00,18:20,user1
2004,Read a book,Education,More Important,30,Wednesday,9:15,9:45,user1
ipD4OrRZw4mYxWVUledc,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
1233,Learn English,Education,Important,60,Friday,15:15,16:15,user1
55,Family dinner,Personal,Important,90,Friday,19:00,20:30,user1
2789,Solve math problems,Education,More Important,60,Wednesday,20:00,21:00,user1
1416,Play games,Personal,Less Important,60,Monday,19:50,20:50,user1
477,Pick up kids from school,Personal,Normal,30,Wednesday,16:00,16:30,user1
2403,Solve math problems,Education,More Important,45,Tuesday,15:15,16:00,user1
2208,Cycling,Personal,Normal,60,Wednesday,7:45,8:45,user1
2516,Watch a movie,Personal,Less Important,60,Thursday,21:15,22:15,user1
1728,Cook dinner,Personal,Normal,60,Sunday,19:45,20:45,user1
1275,Grocery Shopping,Work,Very Important,43,Friday,7:00,7:43,user1
602,Go to the supermarket,Personal,Normal,30,Tuesday,16:00,16:30,user1
506,Meet friends,Personal,Normal,90,Wednesday,17:00,18:30,user1
2457,Evening gym workout,Personal,Normal,30,Monday,17:00,17:30,user1
2366,Wash dishes,Personal,Normal,30,Sunday,9:30,10:00,user1
758,Have lunch,Personal,Normal,45,Monday,12:15,13:00,user1
25,Hang out with friends,Personal,Normal,120,Thursday,18:15,20:15,user1
509,Cook,Personal,Normal,60,Thursday,18:45,19:45,user1
1426,Garden,Personal,Normal,60,Friday,16:30,17:30,user1
357,Email Responses,Personal,Very Important,69,Monday,14:00,15:09,user1
2091,Get a haircut,Personal,More Important,30,Sunday,16:45,17:15,user1
459,Check and reply to messages,Work,Normal,15,Monday,13:00,13:15,user1
680,Meeting,Work,Normal,95,Wednesday,16:00,17:35,user1
3216,Mail documents,Personal,More Important,30,Wednesday,14:30,15:00,user1
565,Buy groceries,Personal,Normal,60,Saturday,10:00,11:00,user1
796,Take a morning walk,Personal,Normal,20,Thursday,7:00,7:20,user1
2988,Take notes from an eBook,Education,Important,30,Monday,14:00,14:30,user1
2968,Watch a stand-up comedy,Personal,Less Important,45,Saturday,20:15,21:00,user1
262,Take a break,Personal,Less Important,10,Wednesday,9:45,9:55,user1
913,Check email,Work,Normal,15,Saturday,8:45,9:00,user1
2540,Drop off donation,Personal,More Important,60,Wednesday,11:30,12:30,user1
2962,Pick up package,Personal,More Important,45,Wednesday,12:30,13:15,user1
627,Plan for the new week,Work,Important,45,Saturday,8:00,8:15,user1
1240,Meeting with client,Work,Very Important,60,Friday,9:15,10:15,user1
499,Have breakfast,Personal,Normal,30,Tuesday,7:00,7:30,user1
2267,Join online group chat,Personal,Less Important,45,Saturday,21:00,21:45,user1
2215,Pick up package,Personal,More Important,60,Friday,12:15,13:15,user1
1803,Pick up package,Personal,More Important,30,Thursday,11:45,12:15,user1
1468,Drink water,Personal,Normal,5,Tuesday,10:00,10:05,user1
1942,Make a scrapbook,Personal,Normal,45,Tuesday,15:00,15:45,user1
2025,Write short story,Personal,Normal,30,Tuesday,17:30,18:00,user1
2150,Online course session,Education,Important,60,Monday,13:45,14:45,user1
675,Grocery Shopping,Work,Very Important,43,Friday,7:00,7:43,user1
40,Meeting with client,Work,Very Important,60,Friday,9:15,10:15,user1
2192,Evening gym workout,Personal,Normal,45,Saturday,18:00,18:45,user1
247,Update personal profiles,Personal,Less Important,15,Thursday,13:00,13:15,user1
1199,Take a deep breath,Personal,Normal,5,Tuesday,8:40,8:45,user1
1034,Host a podcast episode,Personal,Normal,60,Friday,20:00,21:00,user1
817,Read a book,Personal,Normal,60,Monday,22:00,23:00,user1
1464,Reply to messages,Personal,Normal,15,Friday,15:00,15:15,user1
1134,Do crafts,Personal,Less Important,60,Sunday,16:30,17:30,user1
2701,Visit the bank,Personal,More Important,60,Monday,9:00,10:00,user1
3283,Write a poem,Personal,Normal,60,Friday,13:45,14:45,user1
2337,Read research paper,Education,Important,45,Thursday,18:00,18:45,user1
1709,Cook,Personal,Normal,60,Thursday,18:45,19:45,user1
2069,Summarize a chapter,Education,More Important,30,Sunday,15:15,15:45,user1
1731,Go to bed early,Personal,Very Important,60,Sunday,23:30,24:30:00,user1
1437,Compose music,Personal,Normal,60,Sunday,15:30,16:30,user1
947,Plan for the new week,Work,Important,45,Friday,8:15,8:00,user1
2454,Practice coding,Education,Important,30,Sunday,11:00,11:30,user1
